REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEARWEEK,PRETTYDATE
Rhode Island,2017,48,0.539993,32,23,5926,2017-48,2017-11-27
Rhode Island,2017,49,1.78361,106,23,5943,2017-49,2017-12-04
Rhode Island,2017,50,1.42137,79,22,5558,2017-50,2017-12-11
Rhode Island,2017,51,1.55383,70,23,4505,2017-51,2017-12-18
Rhode Island,2017,52,1.52387,45,23,2953,2017-52,2017-12-25
Rhode Island,2018,1,2.36116,71,23,3007,2018-1,2018-01-08
Rhode Island,2018,2,3.07727,135,23,4387,2018-2,2018-01-15
Rhode Island,2018,3,4.37875,197,23,4499,2018-3,2018-01-22
Rhode Island,2018,4,5.31038,290,23,5461,2018-4,2018-01-29
Rhode Island,2018,5,5.81829,374,23,6428,2018-5,2018-02-05
Rhode Island,2018,6,7.81563,507,23,6487,2018-6,2018-02-12
Rhode Island,2018,7,7.24661,459,23,6334,2018-7,2018-02-19
Rhode Island,2018,8,5.00479,261,23,5215,2018-8,2018-02-26
Rhode Island,2018,9,2.91837,143,23,4900,2018-9,2018-03-05
Rhode Island,2018,10,2.21794,115,23,5185,2018-10,2018-03-12
Rhode Island,2018,11,2.8035,109,23,3888,2018-11,2018-03-19
Rhode Island,2018,12,2.18688,110,22,5030,2018-12,2018-03-26
Rhode Island,2018,13,1.56283,74,22,4735,2018-13,2018-04-02
Rhode Island,2018,14,1.45972,77,22,5275,2018-14,2018-04-09
Rhode Island,2018,15,1.77145,102,23,5758,2018-15,2018-04-16
Rhode Island,2018,16,1.42276,77,23,5412,2018-16,2018-04-23
Rhode Island,2018,17,0.54686,29,23,5303,2018-17,2018-04-30
Rhode Island,2018,18,0.888973,47,23,5287,2018-18,2018-05-07
Rhode Island,2018,19,0.528206,25,22,4733,2018-19,2018-05-14
Rhode Island,2018,20,0.293057,13,23,4436,2018-20,2018-05-21
South Carolina,2010,40,0.446127,33,25,7397,2010-40,2010-10-04
South Carolina,2010,41,0.765523,54,25,7054,2010-41,2010-10-11
South Carolina,2010,42,0.38943,28,22,7190,2010-42,2010-10-18
South Carolina,2010,43,0.418354,31,22,7410,2010-43,2010-10-25
South Carolina,2010,44,0.44531,32,22,7186,2010-44,2010-11-01
South Carolina,2010,45,0.5111,32,21,6261,2010-45,2010-11-08
South Carolina,2010,46,0.455927,33,21,7238,2010-46,2010-11-15
South Carolina,2010,47,0.513049,23,23,4483,2010-47,2010-11-22
South Carolina,2010,48,0.509782,37,22,7258,2010-48,2010-11-29
South Carolina,2010,49,0.484707,29,20,5983,2010-49,2010-12-06
South Carolina,2010,50,0.804237,41,17,5098,2010-50,2010-12-13
South Carolina,2010,51,0.799381,31,17,3878,2010-51,2010-12-20
South Carolina,2010,52,1.17429,57,19,4854,2010-52,2010-12-27
South Carolina,2011,1,1.45963,94,20,6440,2011-1,2011-01-03
South Carolina,2011,2,2.46609,140,22,5677,2011-2,2011-01-10
South Carolina,2011,3,2.48763,171,21,6874,2011-3,2011-01-17
South Carolina,2011,4,4.84551,414,23,8544,2011-4,2011-01-24
South Carolina,2011,5,7.12673,726,24,10187,2011-5,2011-01-31
South Carolina,2011,6,6.04218,616,25,10195,2011-6,2011-02-07
South Carolina,2011,7,4.84745,456,22,9407,2011-7,2011-02-14
South Carolina,2011,8,3.85022,364,24,9454,2011-8,2011-02-21
South Carolina,2011,9,2.88657,241,23,8349,2011-9,2011-02-28
South Carolina,2011,10,2.19114,141,20,6435,2011-10,2011-03-07
South Carolina,2011,11,1.43328,113,21,7884,2011-11,2011-03-14
South Carolina,2011,12,0.769995,62,22,8052,2011-12,2011-03-21
South Carolina,2011,13,0.792051,55,18,6944,2011-13,2011-03-28
South Carolina,2011,14,0.641026,51,20,7956,2011-14,2011-04-04
South Carolina,2011,15,0.500128,39,20,7798,2011-15,2011-04-11
South Carolina,2011,16,0.509698,36,20,7063,2011-16,2011-04-18
South Carolina,2011,17,0.248098,15,18,6046,2011-17,2011-04-25
South Carolina,2011,18,0.230061,12,15,5216,2011-18,2011-05-02
South Carolina,2011,19,0.0586625,3,15,5114,2011-19,2011-05-09
South Carolina,2011,20,0.130208,7,15,5376,2011-20,2011-05-16
South Carolina,2011,21,0.260465,14,15,5375,2011-21,2011-05-23
South Carolina,2011,22,0.132567,6,15,4526,2011-22,2011-05-30
South Carolina,2011,23,0.21322,9,13,4221,2011-23,2011-06-06
South Carolina,2011,24,0.167584,7,14,4177,2011-24,2011-06-13
South Carolina,2011,25,0.119104,5,13,4198,2011-25,2011-06-20
South Carolina,2011,26,0.221511,9,12,4063,2011-26,2011-06-27
South Carolina,2011,27,0.265565,9,12,3389,2011-27,2011-07-04
South Carolina,2011,28,0.113604,4,12,3521,2011-28,2011-07-11
South Carolina,2011,29,0.102643,4,13,3897,2011-29,2011-07-18
South Carolina,2011,30,0.376344,14,13,3720,2011-30,2011-07-25
South Carolina,2011,31,0.178518,6,11,3361,2011-31,2011-08-01
South Carolina,2011,32,0.140174,5,11,3567,2011-32,2011-08-08
South Carolina,2011,33,0.0896057,4,13,4464,2011-33,2011-08-15
South Carolina,2011,34,0.0569909,3,13,5264,2011-34,2011-08-22
South Carolina,2011,35,0.07357,4,13,5437,2011-35,2011-08-29
South Carolina,2011,36,0.0830392,4,12,4817,2011-36,2011-09-05
South Carolina,2011,37,0.146924,8,13,5445,2011-37,2011-09-12
South Carolina,2011,38,0.179921,10,13,5558,2011-38,2011-09-19
South Carolina,2011,39,0.103609,6,13,5791,2011-39,2011-09-26
South Carolina,2011,40,0.263539,20,19,7589,2011-40,2011-10-03
South Carolina,2011,41,0.27881,21,20,7532,2011-41,2011-10-10
South Carolina,2011,42,0.151953,10,17,6581,2011-42,2011-10-17
South Carolina,2011,43,0.260383,20,19,7681,2011-43,2011-10-24
South Carolina,2011,44,0.403278,31,18,7687,2011-44,2011-10-31
South Carolina,2011,45,0.371081,29,20,7815,2011-45,2011-11-07
South Carolina,2011,46,0.339213,25,18,7370,2011-46,2011-11-14
South Carolina,2011,47,0.198491,10,18,5038,2011-47,2011-11-21
South Carolina,2011,48,0.372687,28,18,7513,2011-48,2011-11-28
South Carolina,2011,49,0.501967,37,19,7371,2011-49,2011-12-05
South Carolina,2011,50,0.343643,22,16,6402,2011-50,2011-12-12
South Carolina,2011,51,0.340545,17,16,4992,2011-51,2011-12-19
South Carolina,2011,52,0.856283,37,17,4321,2011-52,2011-12-26
South Carolina,2012,1,0.446429,25,16,5600,2012-1,2012-01-02
South Carolina,2012,2,0.403866,28,18,6933,2012-2,2012-01-09
South Carolina,2012,3,0.78455,52,18,6628,2012-3,2012-01-16
South Carolina,2012,4,0.716275,54,19,7539,2012-4,2012-01-23
South Carolina,2012,5,0.963082,60,18,6230,2012-5,2012-01-30
South Carolina,2012,6,0.630463,44,17,6979,2012-6,2012-02-06
South Carolina,2012,7,0.648544,47,17,7247,2012-7,2012-02-13
South Carolina,2012,8,0.70526,48,17,6806,2012-8,2012-02-20
South Carolina,2012,9,0.568012,38,16,6690,2012-9,2012-02-27
South Carolina,2012,10,0.338018,19,17,5621,2012-10,2012-03-05
South Carolina,2012,11,0.408225,27,16,6614,2012-11,2012-03-12
South Carolina,2012,12,0.33314,23,16,6904,2012-12,2012-03-19
South Carolina,2012,13,0.29558,22,17,7443,2012-13,2012-03-26
South Carolina,2012,14,0.287922,19,17,6599,2012-14,2012-04-02
South Carolina,2012,15,0.219238,16,18,7298,2012-15,2012-04-09
South Carolina,2012,16,0.395309,30,18,7589,2012-16,2012-04-16
South Carolina,2012,17,0.283286,20,17,7060,2012-17,2012-04-23
South Carolina,2012,18,0.309358,20,16,6465,2012-18,2012-04-30
South Carolina,2012,19,0.141718,8,17,5645,2012-19,2012-05-07
South Carolina,2012,20,0.283617,17,16,5994,2012-20,2012-05-14
South Carolina,2012,21,0.169607,10,15,5896,2012-21,2012-05-21
South Carolina,2012,22,0.262044,13,14,4961,2012-22,2012-05-28
South Carolina,2012,23,0.0973331,5,14,5137,2012-23,2012-06-04
South Carolina,2012,24,0.45565,15,13,3292,2012-24,2012-06-11
South Carolina,2012,25,0.261643,10,13,3822,2012-25,2012-06-18
South Carolina,2012,26,0.211353,7,12,3312,2012-26,2012-06-25
South Carolina,2012,27,0.254731,7,13,2748,2012-27,2012-07-02
South Carolina,2012,28,0.37703,13,13,3448,2012-28,2012-07-09
South Carolina,2012,29,0.2442,8,13,3276,2012-29,2012-07-16
South Carolina,2012,30,0.11611,4,12,3445,2012-30,2012-07-23
South Carolina,2012,31,0.344234,12,13,3486,2012-31,2012-07-30
South Carolina,2012,32,0.0583942,2,13,3425,2012-32,2012-08-06
South Carolina,2012,33,0,0,12,3645,2012-33,2012-08-13
South Carolina,2012,34,0.0690131,3,12,4347,2012-34,2012-08-20
South Carolina,2012,35,0.288958,14,13,4845,2012-35,2012-08-27
South Carolina,2012,36,0.158228,7,13,4424,2012-36,2012-09-03
South Carolina,2012,37,0.232919,9,12,3864,2012-37,2012-09-10
South Carolina,2012,38,0.297075,13,12,4376,2012-38,2012-09-17
South Carolina,2012,39,0.35369,15,12,4241,2012-39,2012-09-24
South Carolina,2012,40,0.367021,28,20,7629,2012-40,2012-10-01
South Carolina,2012,41,0.319978,23,19,7188,2012-41,2012-10-08
South Carolina,2012,42,0.400475,27,18,6742,2012-42,2012-10-15
South Carolina,2012,43,0.251326,18,17,7162,2012-43,2012-10-22
South Carolina,2012,44,0.246609,18,19,7299,2012-44,2012-10-29
South Carolina,2012,45,0.39693,30,19,7558,2012-45,2012-11-05
South Carolina,2012,46,0.517197,40,18,7734,2012-46,2012-11-12
South Carolina,2012,47,1.09422,54,18,4935,2012-47,2012-11-19
South Carolina,2012,48,2.09501,172,20,8210,2012-48,2012-11-26
South Carolina,2012,49,4.22179,351,20,8314,2012-49,2012-12-03
South Carolina,2012,50,3.56573,268,17,7516,2012-50,2012-12-10
South Carolina,2012,51,3.77206,233,17,6177,2012-51,2012-12-17
South Carolina,2012,52,3.51324,138,16,3928,2012-52,2012-12-24
South Carolina,2013,1,2.20832,120,19,5434,2013-1,2013-01-07
South Carolina,2013,2,2.04398,145,20,7094,2013-2,2013-01-14
South Carolina,2013,3,1.32181,104,20,7868,2013-3,2013-01-21
South Carolina,2013,4,0.944414,70,19,7412,2013-4,2013-01-28
South Carolina,2013,5,0.94416,70,19,7414,2013-5,2013-02-04
South Carolina,2013,6,0.968492,75,18,7744,2013-6,2013-02-11
South Carolina,2013,7,1.0661,80,17,7504,2013-7,2013-02-18
South Carolina,2013,8,1.00689,76,18,7548,2013-8,2013-02-25
South Carolina,2013,9,0.957829,72,16,7517,2013-9,2013-03-04
South Carolina,2013,10,1.38795,103,15,7421,2013-10,2013-03-11
South Carolina,2013,11,1.06724,70,16,6559,2013-11,2013-03-18
South Carolina,2013,12,1.30239,101,17,7755,2013-12,2013-03-25
South Carolina,2013,13,1.2638,95,16,7517,2013-13,2013-04-01
South Carolina,2013,14,0.839717,57,16,6788,2013-14,2013-04-08
South Carolina,2013,15,0.684182,50,16,7308,2013-15,2013-04-15
South Carolina,2013,16,0.359911,26,16,7224,2013-16,2013-04-22
South Carolina,2013,17,0.346177,23,15,6644,2013-17,2013-04-29
South Carolina,2013,18,0.151286,9,14,5949,2013-18,2013-05-06
South Carolina,2013,19,0.222328,14,15,6297,2013-19,2013-05-13
South Carolina,2013,20,0.184264,10,13,5427,2013-20,2013-05-20
South Carolina,2013,21,0.10014,5,11,4993,2013-21,2013-05-27
South Carolina,2013,22,0.389579,16,11,4107,2013-22,2013-06-03
South Carolina,2013,23,0.121753,6,13,4928,2013-23,2013-06-10
South Carolina,2013,24,0.0609756,3,12,4920,2013-24,2013-06-17
South Carolina,2013,25,0.0901713,4,11,4436,2013-25,2013-06-24
South Carolina,2013,26,0.100503,4,10,3980,2013-26,2013-07-01
South Carolina,2013,27,0.0287109,1,11,3483,2013-27,2013-07-08
South Carolina,2013,28,0.0361402,1,9,2767,2013-28,2013-07-15
South Carolina,2013,29,0,0,9,3791,2013-29,2013-07-22
South Carolina,2013,30,0.0245399,1,10,4075,2013-30,2013-07-29
South Carolina,2013,31,0.0787815,3,9,3808,2013-31,2013-08-05
South Carolina,2013,32,0.0239464,1,10,4176,2013-32,2013-08-12
South Carolina,2013,33,0.0231,1,10,4329,2013-33,2013-08-19
South Carolina,2013,34,0.0193311,1,10,5173,2013-34,2013-08-26
South Carolina,2013,35,0.0722804,4,11,5534,2013-35,2013-09-02
South Carolina,2013,36,0.0932662,5,11,5361,2013-36,2013-09-09
South Carolina,2013,37,0.13901,8,11,5755,2013-37,2013-09-16
South Carolina,2013,38,0.0937031,5,9,5336,2013-38,2013-09-23
South Carolina,2013,39,0.0948227,5,9,5273,2013-39,2013-09-30
South Carolina,2013,40,0.272533,14,15,5137,2013-40,2013-10-07
South Carolina,2013,41,0.334804,22,17,6571,2013-41,2013-10-14
South Carolina,2013,42,0.365519,24,18,6566,2013-42,2013-10-21
South Carolina,2013,43,0.572246,36,17,6291,2013-43,2013-10-28
South Carolina,2013,44,0.558744,37,17,6622,2013-44,2013-11-04
South Carolina,2013,45,0.450721,30,16,6656,2013-45,2013-11-11
South Carolina,2013,46,0.322779,21,15,6506,2013-46,2013-11-18
South Carolina,2013,47,1.0033,70,16,6977,2013-47,2013-11-25
South Carolina,2013,48,1.02503,43,15,4195,2013-48,2013-12-02
South Carolina,2013,49,1.80626,124,16,6865,2013-49,2013-12-09
South Carolina,2013,50,1.55164,96,15,6187,2013-50,2013-12-16
South Carolina,2013,51,2.69722,133,15,4931,2013-51,2013-12-23
South Carolina,2013,52,2.86885,105,15,3660,2013-52,2013-12-30
South Carolina,2014,1,2.62621,103,15,3922,2014-1,2014-01-06
South Carolina,2014,2,2.16539,116,16,5357,2014-2,2014-01-13
South Carolina,2014,3,1.14888,72,16,6267,2014-3,2014-01-20
South Carolina,2014,4,1.40867,89,16,6318,2014-4,2014-01-27
South Carolina,2014,5,1.62555,85,15,5229,2014-5,2014-02-03
South Carolina,2014,6,0.886173,58,16,6545,2014-6,2014-02-10
South Carolina,2014,7,0.951452,39,15,4099,2014-7,2014-02-17
South Carolina,2014,8,0.578668,37,16,6394,2014-8,2014-02-24
South Carolina,2014,9,0.207138,13,15,6276,2014-9,2014-03-03
South Carolina,2014,10,0.288971,18,16,6229,2014-10,2014-03-10
South Carolina,2014,11,0.445996,23,14,5157,2014-11,2014-03-17
South Carolina,2014,12,0.290847,17,14,5845,2014-12,2014-03-24
South Carolina,2014,13,0.326052,20,14,6134,2014-13,2014-03-31
South Carolina,2014,14,0.306947,19,14,6190,2014-14,2014-04-07
South Carolina,2014,15,0.332005,20,14,6024,2014-15,2014-04-14
South Carolina,2014,16,0.18906800000000001,11,14,5818,2014-16,2014-04-21
South Carolina,2014,17,0.131666,8,14,6076,2014-17,2014-04-28
South Carolina,2014,18,0.216177,12,13,5551,2014-18,2014-05-05
South Carolina,2014,19,0.198592,11,14,5539,2014-19,2014-05-12
South Carolina,2014,20,0.0930016,4,11,4301,2014-20,2014-05-19
South Carolina,2014,21,0.190386,8,11,4202,2014-21,2014-05-26
South Carolina,2014,22,0.145278,6,11,4130,2014-22,2014-06-02
South Carolina,2014,23,0.0809498,3,10,3706,2014-23,2014-06-09
South Carolina,2014,24,0.0276625,1,10,3615,2014-24,2014-06-16
South Carolina,2014,25,0.0511771,2,10,3908,2014-25,2014-06-23
South Carolina,2014,26,0.0267451,1,10,3739,2014-26,2014-06-30
South Carolina,2014,27,0,0,8,3138,2014-27,2014-07-07
South Carolina,2014,28,0.0901442,3,9,3328,2014-28,2014-07-14
South Carolina,2014,29,0.0861079,3,9,3484,2014-29,2014-07-21
South Carolina,2014,30,0,0,9,3381,2014-30,2014-07-28
South Carolina,2014,31,0.0856164,3,10,3504,2014-31,2014-08-04
South Carolina,2014,32,0,0,9,3535,2014-32,2014-08-11
South Carolina,2014,33,0,0,9,3677,2014-33,2014-08-18
South Carolina,2014,34,0,0,10,4424,2014-34,2014-08-25
South Carolina,2014,35,0.0431593,2,9,4634,2014-35,2014-09-01
South Carolina,2014,36,0.0992063,4,10,4032,2014-36,2014-09-08
South Carolina,2014,37,0.09802,5,10,5101,2014-37,2014-09-15
South Carolina,2014,38,0.0190078,1,10,5261,2014-38,2014-09-22
South Carolina,2014,39,0.0388576,2,10,5147,2014-39,2014-09-29
South Carolina,2014,40,0.229709,15,15,6530,2014-40,2014-10-06
South Carolina,2014,41,0.225802,15,15,6643,2014-41,2014-10-13
South Carolina,2014,42,0.559589,37,15,6612,2014-42,2014-10-20
South Carolina,2014,43,0.638763,38,15,5949,2014-43,2014-10-27
South Carolina,2014,44,0.76835,47,15,6117,2014-44,2014-11-03
South Carolina,2014,45,0.969485,61,14,6292,2014-45,2014-11-10
South Carolina,2014,46,0.966702,63,15,6517,2014-46,2014-11-17
South Carolina,2014,47,0.746849,48,15,6427,2014-47,2014-11-24
South Carolina,2014,48,1.0565,46,15,4354,2014-48,2014-12-01
South Carolina,2014,49,1.38277,91,14,6581,2014-49,2014-12-08
South Carolina,2014,50,1.56376,97,14,6203,2014-50,2014-12-15
South Carolina,2014,51,4.57035,242,12,5295,2014-51,2014-12-22
South Carolina,2014,52,6.88426,251,11,3646,2014-52,2014-12-29
South Carolina,2015,1,3.06247,150,12,4898,2015-1,2015-01-05
South Carolina,2015,2,1.88298,121,14,6426,2015-2,2015-01-12
South Carolina,2015,3,2.04403,117,13,5724,2015-3,2015-01-19
South Carolina,2015,4,1.85737,131,16,7053,2015-4,2015-01-26
South Carolina,2015,5,1.95052,123,14,6306,2015-5,2015-02-02
South Carolina,2015,6,1.52505,98,14,6426,2015-6,2015-02-09
South Carolina,2015,7,1.58842,90,13,5666,2015-7,2015-02-16
South Carolina,2015,8,1.56058,89,13,5703,2015-8,2015-02-23
South Carolina,2015,9,1.2911,75,13,5809,2015-9,2015-03-02
South Carolina,2015,10,0.875182,42,13,4799,2015-10,2015-03-09
South Carolina,2015,11,0.316623,12,10,3790,2015-11,2015-03-16
South Carolina,2015,12,0.713371,39,11,5467,2015-12,2015-03-23
South Carolina,2015,13,0.594354,32,13,5384,2015-13,2015-03-30
South Carolina,2015,14,0.410984,22,13,5353,2015-14,2015-04-06
South Carolina,2015,15,0.564175,32,13,5672,2015-15,2015-04-13
South Carolina,2015,16,0.199927,11,11,5502,2015-16,2015-04-20
South Carolina,2015,17,0.299177,16,12,5348,2015-17,2015-04-27
South Carolina,2015,18,0.22567,8,10,3545,2015-18,2015-05-04
South Carolina,2015,19,0.150319,4,9,2661,2015-19,2015-05-11
South Carolina,2015,20,0.040016,1,9,2499,2015-20,2015-05-18
South Carolina,2015,21,0.225225,5,9,2220,2015-21,2015-05-25
South Carolina,2015,22,0.160085,3,7,1874,2015-22,2015-06-01
South Carolina,2015,23,0.21575,4,7,1854,2015-23,2015-06-08
South Carolina,2015,24,0,0,8,2068,2015-24,2015-06-15
South Carolina,2015,25,0.257898,4,6,1551,2015-25,2015-06-22
South Carolina,2015,26,0.0877963,1,6,1139,2015-26,2015-06-29
South Carolina,2015,27,0.105652,2,8,1893,2015-27,2015-07-06
South Carolina,2015,28,0.0524934,1,8,1905,2015-28,2015-07-13
South Carolina,2015,29,0.151899,3,8,1975,2015-29,2015-07-20
South Carolina,2015,30,0.0668449,1,7,1496,2015-30,2015-07-27
South Carolina,2015,31,0.237812,2,6,841,2015-31,2015-08-03
South Carolina,2015,32,0.0706714,1,7,1415,2015-32,2015-08-10
South Carolina,2015,33,0.0439174,1,9,2277,2015-33,2015-08-17
South Carolina,2015,34,0.121704,3,8,2465,2015-34,2015-08-24
South Carolina,2015,35,0.0776699,2,9,2575,2015-35,2015-08-31
South Carolina,2015,36,0.182565,4,9,2191,2015-36,2015-09-07
South Carolina,2015,37,0.404115,11,9,2722,2015-37,2015-09-14
South Carolina,2015,38,0.208044,6,8,2884,2015-38,2015-09-21
South Carolina,2015,39,0.283086,8,8,2826,2015-39,2015-09-28
South Carolina,2015,40,0.539773,19,11,3520,2015-40,2015-10-05
South Carolina,2015,41,0.874568,38,12,4345,2015-41,2015-10-12
South Carolina,2015,42,1.06744,44,12,4122,2015-42,2015-10-19
South Carolina,2015,43,1.67598,81,13,4833,2015-43,2015-10-26
South Carolina,2015,44,1.27774,57,12,4461,2015-44,2015-11-02
South Carolina,2015,45,1.74586,79,12,4525,2015-45,2015-11-09
South Carolina,2015,46,1.61504,73,11,4520,2015-46,2015-11-16
South Carolina,2015,47,1.62472,51,12,3139,2015-47,2015-11-23
South Carolina,2015,48,1.59563,73,12,4575,2015-48,2015-11-30
South Carolina,2015,49,0.713063,25,10,3506,2015-49,2015-12-07
South Carolina,2015,50,0.621302,21,10,3380,2015-50,2015-12-14
South Carolina,2015,51,0.515668,13,10,2521,2015-51,2015-12-21
South Carolina,2015,52,0.649351,16,10,2464,2015-52,2015-12-28
South Carolina,2016,1,0.683018,22,11,3221,2016-1,2016-01-04
South Carolina,2016,2,0.720721,28,12,3885,2016-2,2016-01-11
South Carolina,2016,3,0.791053,29,12,3666,2016-3,2016-01-18
South Carolina,2016,4,0.654387,27,12,4126,2016-4,2016-01-25
South Carolina,2016,5,1.14037,42,9,3683,2016-5,2016-02-01
South Carolina,2016,6,1.52526,64,12,4196,2016-6,2016-02-08
South Carolina,2016,7,1.99443,86,12,4312,2016-7,2016-02-15
South Carolina,2016,8,2.38253,108,11,4533,2016-8,2016-02-22
South Carolina,2016,9,2.3641200000000002,107,11,4526,2016-9,2016-02-29
South Carolina,2016,10,2.76159,109,11,3947,2016-10,2016-03-07
South Carolina,2016,11,1.82311,74,11,4059,2016-11,2016-03-14
South Carolina,2016,12,1.98708,80,11,4026,2016-12,2016-03-21
South Carolina,2016,13,1.57959,65,11,4115,2016-13,2016-03-28
South Carolina,2016,14,1.2024,48,11,3992,2016-14,2016-04-04
South Carolina,2016,15,1.40845,55,10,3905,2016-15,2016-04-11
South Carolina,2016,16,0.848939,34,9,4005,2016-16,2016-04-18
South Carolina,2016,17,1.04306,39,8,3739,2016-17,2016-04-25
South Carolina,2016,18,0.511945,18,10,3516,2016-18,2016-05-02
South Carolina,2016,19,0.351438,11,10,3130,2016-19,2016-05-09
South Carolina,2016,20,0.334697,9,8,2689,2016-20,2016-05-16
South Carolina,2016,21,0.310452,9,8,2899,2016-21,2016-05-23
South Carolina,2016,22,0.203252,5,7,2460,2016-22,2016-05-30
South Carolina,2016,23,0.149198,4,8,2681,2016-23,2016-06-06
South Carolina,2016,24,0.185529,5,8,2695,2016-24,2016-06-13
South Carolina,2016,25,0.0373552,1,8,2677,2016-25,2016-06-20
South Carolina,2016,26,0.07249,2,9,2759,2016-26,2016-06-27
South Carolina,2016,27,0.0383436,1,9,2608,2016-27,2016-07-04
South Carolina,2016,28,0,0,8,2603,2016-28,2016-07-11
South Carolina,2016,29,0.078125,2,8,2560,2016-29,2016-07-18
South Carolina,2016,30,0.0767754,2,8,2605,2016-30,2016-07-25
South Carolina,2016,31,0.0413565,1,8,2418,2016-31,2016-08-01
South Carolina,2016,32,0,0,7,2506,2016-32,2016-08-08
South Carolina,2016,33,0.101626,3,8,2952,2016-33,2016-08-15
South Carolina,2016,34,0.087745,3,8,3419,2016-34,2016-08-22
South Carolina,2016,35,0.236197,8,8,3387,2016-35,2016-08-29
South Carolina,2016,36,0.0299401,1,9,3340,2016-36,2016-09-05
South Carolina,2016,37,0.243235,8,9,3289,2016-37,2016-09-12
South Carolina,2016,38,0.26455,9,6,3402,2016-38,2016-09-19
South Carolina,2016,39,0.0573888,2,8,3485,2016-39,2016-09-26
South Carolina,2016,40,1.77453,68,13,3832,2016-40,2016-10-03
South Carolina,2016,41,1.3986,54,14,3861,2016-41,2016-10-10
South Carolina,2016,42,1.85556,102,15,5497,2016-42,2016-10-17
South Carolina,2016,43,1.92631,103,15,5347,2016-43,2016-10-24
South Carolina,2016,44,2.07612,108,14,5202,2016-44,2016-10-31
South Carolina,2016,45,1.57226,78,13,4961,2016-45,2016-11-07
South Carolina,2016,46,1.82691,118,14,6459,2016-46,2016-11-14
South Carolina,2016,47,2.39391,110,14,4595,2016-47,2016-11-21
South Carolina,2016,48,2.51108,170,16,6770,2016-48,2016-11-28
South Carolina,2016,49,1.87075,110,14,5880,2016-49,2016-12-05
South Carolina,2016,50,2.67559,144,14,5382,2016-50,2016-12-12
South Carolina,2016,51,2.12046,119,15,5612,2016-51,2016-12-19
South Carolina,2016,52,4.26055,208,14,4882,2016-52,2016-12-26
South Carolina,2017,1,4.50584,212,14,4705,2017-1,2017-01-02
South Carolina,2017,2,3.67389,251,16,6832,2017-2,2017-01-09
South Carolina,2017,3,5.70071,360,16,6315,2017-3,2017-01-16
South Carolina,2017,4,6.34603,475,15,7485,2017-4,2017-01-23
South Carolina,2017,5,7.10465,425,13,5982,2017-5,2017-01-30
South Carolina,2017,6,6.8482,503,16,7345,2017-6,2017-02-06
South Carolina,2017,7,6.69307,507,14,7575,2017-7,2017-02-13
South Carolina,2017,8,7.55091,571,15,7562,2017-8,2017-02-20
South Carolina,2017,9,5.52172,408,15,7389,2017-9,2017-02-27
South Carolina,2017,10,5.39361,346,14,6415,2017-10,2017-03-06
South Carolina,2017,11,6.40835,387,14,6039,2017-11,2017-03-13
South Carolina,2017,12,7.67776,487,12,6343,2017-12,2017-03-20
South Carolina,2017,13,5.57259,309,11,5545,2017-13,2017-03-27
South Carolina,2017,14,4.50734,258,12,5724,2017-14,2017-04-03
South Carolina,2017,15,3.51038,191,13,5441,2017-15,2017-04-10
South Carolina,2017,16,2.12303,117,12,5511,2017-16,2017-04-17
South Carolina,2017,17,2.58416,152,13,5882,2017-17,2017-04-24
South Carolina,2017,18,1.6986,86,11,5063,2017-18,2017-05-01
South Carolina,2017,19,1.69225,86,13,5082,2017-19,2017-05-08
